# Rpp, Rff, Rpf_unl, Rfp_unl, Rff_bh_p, Rap, Rao, Rpa, Roa
1.013991824335775334e+19 3.504867223107123375e+07 -1.407753279209578125e+13 -1.389164771503662500e+13 3.411808026497822255e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.018001509189936742e+19 3.509110723505866528e+07 -1.408775477038543750e+13 -1.390161958073506250e+13 3.415528485720144212e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.022019842242884403e+19 3.513351949259495735e+07 -1.409776589278496875e+13 -1.391138078277450000e+13 3.419244465135449916e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.026046827819660083e+19 3.517590916308414936e+07 -1.410756543977603125e+13 -1.392093060564531250e+13 3.422955973317529261e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.030082470462757274e+19 3.521827638433015347e+07 -1.411715273451418750e+13 -1.393026837663362500e+13 3.426663016159381717e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.034126775735874355e+19 3.526062133190596104e+07 -1.412652717398640625e+13 -1.393939349678787500e+13 3.430365604168754071e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.038179749419565056e+19 3.530294415962135792e+07 -1.413568819749100000e+13 -1.394830540958187500e+13 3.434063745153783262e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.042241398343303168e+19 3.534524505871498585e+07 -1.414463531869915625e+13 -1.395700363298762500e+13 3.437757451509109885e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.046311729556275200e+19 3.538752419863092899e+07 -1.415336809565693750e+13 -1.396548772927825000e+13 3.441446732934026420e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.050390751164032614e+19 3.542978178575384617e+07 -1.416188615836306250e+13 -1.397375733290193750e+13 3.445131603663391620e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.054478471499713741e+19 3.547201800466394424e+07 -1.417018918391009375e+13 -1.398181212515575000e+13 3.448812075245758146e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.058574899964267725e+19 3.551423307652771473e+07 -1.417827692046803125e+13 -1.398965185880425000e+13 3.452488163734921068e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.062680046186348544e+19 3.555642720043408871e+07 -1.418614916389659375e+13 -1.399727633399762500e+13 3.456159882468296587e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.066793920871009485e+19 3.559860061178898811e+07 -1.419380578029137500e+13 -1.400468542134262500e+13 3.459827249270334095e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.070916534958843494e+19 3.564075352375364304e+07 -1.420124668551934375e+13 -1.401187904109612500e+13 3.463490279237749428e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.075047900457562931e+19 3.568288618536388874e+07 -1.420847186379996875e+13 -1.401885718205125000e+13 3.467148991910040379e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.079188029627292058e+19 3.572499882340013981e+07 -1.421548135146446875e+13 -1.402561988494125000e+13 3.470803404109256715e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.083336935805547315e+19 3.576709169995367527e+07 -1.422227525094425000e+13 -1.403216725672162500e+13 3.474453537035526335e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.087494632568845107e+19 3.580916505479097366e+07 -1.422885371786981250e+13 -1.403849945738587500e+13 3.478099409176901728e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.091661134587032371e+19 3.585121916259515285e+07 -1.423521697339887500e+13 -1.404461671268287500e+13 3.481741043363364786e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.095836456759374643e+19 3.589325427550506592e+07 -1.424136529255496875e+13 -1.405051930180700000e+13 3.485378459690409899e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100020615095418880e+19 3.593527068024015427e+07 -1.424729901454125000e+13 -1.405620756858150000e+13 3.489011682567904890e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.104213625831296205e+19 3.597726864083302021e+07 -1.425301853432237500e+13 -1.406168191208125000e+13 3.492640733660931140e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.108415506296969626e+19 3.601924845541810989e+07 -1.425852430908381250e+13 -1.406694279397543750e+13 3.496265638907834142e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.112626274077455155e+19 3.606121039943540096e+07 -1.426381685290306250e+13 -1.407199073244287500e+13 3.499886421504385769e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.116845947844165632e+19 3.610315478201472759e+07 -1.426889674135537500e+13 -1.407682630746781250e+13 3.503503108885405213e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.121074546523521024e+19 3.614508188936424255e+07 -1.427376460689578125e+13 -1.408145015547662500e+13 3.507115725718765706e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.125312090126798029e+19 3.618699204099857807e+07 -1.427842114235340625e+13 -1.408586297351006250e+13 3.510724300880648941e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.129558598903853875e+19 3.622888553330695629e+07 -1.428286709848956250e+13 -1.409006551624212500e+13 3.514328860462506860e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.133814094193711514e+19 3.627076269550156593e+07 -1.428710328393115625e+13 -1.409405859639500000e+13 3.517929434715382010e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.138078597587510886e+19 3.631262383355724812e+07 -1.429113056471220312e+13 -1.409784308377068750e+13 3.521526051094211638e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.142352131743118131e+19 3.635446928570282459e+07 -1.429494986524442188e+13 -1.410141990670225000e+13 3.525118741158873588e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.146634719553057587e+19 3.639629936673712730e+07 -1.429856216403160938e+13 -1.410479004736037500e+13 3.528707533651798964e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.150926384978326323e+19 3.643811442324376106e+07 -1.430196849937229688e+13 -1.410795454776331250e+13 3.532292461379126459e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.155227152222312858e+19 3.647991477822327614e+07 -1.430516995981946875e+13 -1.411091449996550000e+13 3.535873554307364672e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.159537046534045696e+19 3.652170078594779968e+07 -1.430816769602675000e+13 -1.411367105822025000e+13 3.539450846423242986e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.163856093392896000e+19 3.656347277691304684e+07 -1.431096290441628125e+13 -1.411622542220093750e+13 3.543024368849135935e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.168184319333459558e+19 3.660523111260354519e+07 -1.431355684611095312e+13 -1.411857885650275000e+13 3.546594156711253524e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.172521751101561242e+19 3.664697613035237789e+07 -1.431595082518854688e+13 -1.412073266826681250e+13 3.550160242225138098e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.176868416481473331e+19 3.668870819819247723e+07 -1.431814620944804688e+13 -1.412268822855443750e+13 3.553722661593981087e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.181224343477174272e+19 3.673042765972959995e+07 -1.432014440813842188e+13 -1.412444694954193750e+13 3.557281448071125150e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.185589561126427034e+19 3.677213488899946213e+07 -1.432194689446773438e+13 -1.412601030749050000e+13 3.560836638886593282e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.189964098649427149e+19 3.681383023519802094e+07 -1.432355518077989062e+13 -1.412737981747650000e+13 3.564388268267557025e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.194347986302130586e+19 3.685551407756197453e+07 -1.432497084140079688e+13 -1.412855705667406250e+13 3.567936374381969869e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.198741254497373389e+19 3.689718677021217346e+07 -1.432619548792171875e+13 -1.412954363920218750e+13 3.571480992365160584e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.203143934689627341e+19 3.693884869694960117e+07 -1.432723079437050000e+13 -1.413034124175000000e+13 3.575022161255580187e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.207556058467614720e+19 3.698050021621024609e+07 -1.432807846887848438e+13 -1.413095157476106250e+13 3.578559917037831247e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.211977658430957158e+19 3.702214171551561356e+07 -1.432874028056778125e+13 -1.413137640988243750e+13 3.582094299527889490e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.216408767308414976e+19 3.706377355681788921e+07 -1.432921802930880469e+13 -1.413161754908468750e+13 3.585625345467776060e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.220849418815560090e+19 3.710539613080024719e+07 -1.432951357608725000e+13 -1.413167685563556250e+13 3.589153095398869365e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.225299646784752845e+19 3.714700980233132839e+07 -1.432962881093860156e+13 -1.413155622149543750e+13 3.592677586762575805e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.229759486019295642e+19 3.718861496448707581e+07 -1.432956568162457812e+13 -1.413125759645962500e+13 3.596198860736710578e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.234228971429232640e+19 3.723021198448848724e+07 -1.432932616579510938e+13 -1.413078295989793750e+13 3.599716955406650156e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.238708138862687027e+19 3.727180125719094276e+07 -1.432891229443575000e+13 -1.413013434471906250e+13 3.603231912526737899e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.243197024267665408e+19 3.731338315150392056e+07 -1.432832612833741797e+13 -1.412931381323487500e+13 3.606743770752517879e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.247695664493710541e+19 3.735495806344461441e+07 -1.432756977963966016e+13 -1.412832347916293750e+13 3.610252572354315221e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.252204096505059738e+19 3.739652636305952072e+07 -1.432664538796534766e+13 -1.412716548357875000e+13 3.613758356500015408e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.256722358122728653e+19 3.743808844694566727e+07 -1.432555514280863281e+13 -1.412584201733787500e+13 3.617261165914853662e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.261250487256999526e+19 3.747964468558216095e+07 -1.432430125973631055e+13 -1.412435529726612500e+13 3.620761040207326412e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.265788522670968013e+19 3.752119547558522224e+07 -1.432288600070259180e+13 -1.412270758645500000e+13 3.624258022496989369e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.270336503195284275e+19 3.756274118732881546e+07 -1.432131165356056250e+13 -1.412090117385031250e+13 3.627752152775991708e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.274894468499118490e+19 3.760428221693980694e+07 -1.431958054974273438e+13 -1.411893839185331250e+13 3.631243474507787079e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.279462458271396659e+19 3.764581893396151066e+07 -1.431769504453142578e+13 -1.411682159658625000e+13 3.634732027985458821e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.284040513028734976e+19 3.768735173336255550e+07 -1.431565753522850195e+13 -1.411455318621400000e+13 3.638217856945212930e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.288628673278355046e+19 3.772888098334085941e+07 -1.431347044068516602e+13 -1.411213558012912500e+13 3.641701001929309219e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.293226980346462208e+19 3.777040707709610462e+07 -1.431113621924677734e+13 -1.410957123744593750e+13 3.645181506876596808e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.297835475514513818e+19 3.781193038082110882e+07 -1.430865734813801562e+13 -1.410686263578025000e+13 3.648659412497785687e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302454200846811136e+19 3.785345128533446789e+07 -1.430603634292622266e+13 -1.410401229119937500e+13 3.652134762870474160e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.307083198357435187e+19 3.789497015423321724e+07 -1.430327573429441016e+13 -1.410102273465287500e+13 3.655607598806523532e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.311722510793614950e+19 3.793648737527441978e+07 -1.430037808920911719e+13 -1.409789653339131250e+13 3.659077964440701902e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.316372180825522176e+19 3.797800330888199806e+07 -1.429734598876025000e+13 -1.409463626862981250e+13 3.662545900626963377e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.321032251851073126e+19 3.801951833916401863e+07 -1.429418204582127344e+13 -1.409124455336737500e+13 3.666011451482823491e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.325702767144996045e+19 3.806103282275307178e+07 -1.429088888680906250e+13 -1.408772401393425000e+13 3.669474657831043005e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.330383770682887373e+19 3.810254713962614536e+07 -1.428746916720492969e+13 -1.408407730576756250e+13 3.672935563725466281e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.335075306285901414e+19 3.814406164201581478e+07 -1.428392555378607812e+13 -1.408030709534968750e+13 3.676394209886521101e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.339777418471401062e+19 3.818557670524418354e+07 -1.428026073994346094e+13 -1.407641607596037500e+13 3.679850640239179134e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.344490151550333747e+19 3.822709267665183544e+07 -1.427647742779520312e+13 -1.407240694920237500e+13 3.683304895344468951e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.349213550500764058e+19 3.826860992631113529e+07 -1.427257834420907812e+13 -1.406828244168875000e+13 3.686757018934739381e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.353947660068012032e+19 3.831012879620802402e+07 -1.426856622239970312e+13 -1.406404528591575000e+13 3.690207051361282170e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.358692525639709491e+19 3.835164965068614483e+07 -1.426444381781232812e+13 -1.405969823696987500e+13 3.693655036105229706e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.363448192344725914e+19 3.839317282585024834e+07 -1.426021389113001562e+13 -1.405524405461850000e+13 3.697101013245455176e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.368214705927972454e+19 3.843469867990100384e+07 -1.425587922178168750e+13 -1.405068551775634375e+13 3.700545025967909396e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.372992111830935142e+19 3.847622754254269600e+07 -1.425144259265509375e+13 -1.404602540830496875e+13 3.703987114015786350e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.377780456090062029e+19 3.851775976531136036e+07 -1.424690680319435938e+13 -1.404126652495187500e+13 3.707427320217789710e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.382579784394224435e+19 3.855929567107033730e+07 -1.424227465362454688e+13 -1.403641166683056250e+13 3.710865683933125436e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.387390143009731379e+19 3.860083560420715809e+07 -1.423754895819787500e+13 -1.403146364727837500e+13 3.714302247570471466e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.392211577809931469e+19 3.864237988021850586e+07 -1.423273252917385938e+13 -1.402642527733525000e+13 3.717737050041768700e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.397044135231179981e+19 3.868392883582317829e+07 -1.422782819156571875e+13 -1.402129938100409375e+13 3.721170133269138634e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.401887861268352205e+19 3.872548277867043018e+07 -1.422283876420415625e+13 -1.401608877567981250e+13 3.724601535654537380e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.406742802450989056e+19 3.876704203737139702e+07 -1.421776707748681250e+13 -1.401079629067400000e+13 3.728031298583180457e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.411609004823337370e+19 3.880860691126012802e+07 -1.421261595345293750e+13 -1.400542474643006250e+13 3.731459459889486432e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.416486514928041984e+19 3.885017772032010555e+07 -1.420738822147453125e+13 -1.399997697108962500e+13 3.734886060354799777e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.421375378806685696e+19 3.889175475517737865e+07 -1.420208670246075000e+13 -1.399445578390796875e+13 3.738311137196577340e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.426275642979942400e+19 3.893333832680451870e+07 -1.419671421988484375e+13 -1.398886400690153125e+13 3.741734730537639558e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.431187353384907571e+19 3.897492871664893627e+07 -1.419127358853443750e+13 -1.398320445324212500e+13 3.745156876924191415e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.436110556445065216e+19 3.901652622625970840e+07 -1.418576762273590625e+13 -1.397747993553243750e+13 3.748577615769577771e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.441045297946021069e+19 3.905813112754142284e+07 -1.418019912547562500e+13 -1.397169325504400000e+13 3.751996982896764576e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.445991624133558272e+19 3.909974371216797829e+07 -1.417457089760131250e+13 -1.396584721084831250e+13 3.755415016954084486e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.450949580583593574e+19 3.914136424212062359e+07 -1.416888572458906250e+13 -1.395994458654268750e+13 3.758831752988646179e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.455919213279710413e+19 3.918299299881911278e+07 -1.416314638905840625e+13 -1.395398816292406250e+13 3.762247228835127503e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.460900567521250509e+19 3.922463023394286633e+07 -1.415735565491562500e+13 -1.394798070198593750e+13 3.765661478715289384e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.465893688976208691e+19 3.926627621835112572e+07 -1.415151628273437500e+13 -1.394192496223046875e+13 3.769074539606182277e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.470898622609860198e+19 3.930793119307029247e+07 -1.414563100993034375e+13 -1.393582367904675000e+13 3.772486444854535162e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.475915413686596403e+19 3.934959541799736023e+07 -1.413970256977390625e+13 -1.392967958367975000e+13 3.775897230531348288e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.480944106740888371e+19 3.939126912314641476e+07 -1.413373366969268750e+13 -1.392349538139878125e+13 3.779306929059106857e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.485984746614567731e+19 3.943295255725932121e+07 -1.412772701133303125e+13 -1.391727377167381250e+13 3.782715575569913536e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.491037377330865766e+19 3.947464593896174431e+07 -1.412168526690525000e+13 -1.391101742449831250e+13 3.786123201512391865e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.496102043211628544e+19 3.951634950542223454e+07 -1.411561110190090625e+13 -1.390472900316237500e+13 3.789529841021224856e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.501178787710972723e+19 3.955806346361446381e+07 -1.410950714861515625e+13 -1.389841113755506250e+13 3.792935524530304968e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.506267654584270848e+19 3.959978803894078732e+07 -1.410337603287534375e+13 -1.389206645136171875e+13 3.796340285149881989e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.511368686632619213e+19 3.964152342635226250e+07 -1.409722034323218750e+13 -1.388569753059581250e+13 3.799744152247112989e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.516481926972748595e+19 3.968326983927011490e+07 -1.409104266102028125e+13 -1.387930695429831250e+13 3.803147157875067741e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.521607417703117619e+19 3.972502746043121815e+07 -1.408484552815143750e+13 -1.387289726193978125e+13 3.806549330304561555e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.526745201221874483e+19 3.976679649091553688e+07 -1.407863147596843750e+13 -1.386647098247356250e+13 3.809950700478211045e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.531895318864225894e+19 3.980857710111463070e+07 -1.407240299632375000e+13 -1.386003060515371875e+13 3.813351295550304651e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.537057812244981350e+19 3.985036947958874702e+07 -1.406616256751368750e+13 -1.385357860592543750e+13 3.816751145327480882e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.542232721877735834e+19 3.989217378421914577e+07 -1.405991262786637500e+13 -1.384711742042400000e+13 3.820150275820531696e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.547420088514550170e+19 3.993399019075834751e+07 -1.405365559800006250e+13 -1.384064946693450000e+13 3.823548715655662119e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.552619951814993510e+19 3.997581884448003769e+07 -1.404739385899100000e+13 -1.383417712373634375e+13 3.826946489678657800e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.557832351608727142e+19 4.001765990821027756e+07 -1.404112977214862500e+13 -1.382770274972428125e+13 3.830343625315816700e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.563057326601528934e+19 4.005951351441562176e+07 -1.403486565737875000e+13 -1.382122866208184375e+13 3.833740146220832318e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.568294915643604992e+19 4.010137981280112267e+07 -1.402860381186225000e+13 -1.381475715546156250e+13 3.837136078582845628e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.573545156433497293e+19 4.014325892282485962e+07 -1.402234649141562500e+13 -1.380829048303790625e+13 3.840531444829948246e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.578808086783898419e+19 4.018515098098504543e+07 -1.401609592562250000e+13 -1.380183087174206250e+13 3.843926269895547628e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.584083743327289344e+19 4.022705609365630150e+07 -1.400985430343906250e+13 -1.379538050785371875e+13 3.847320574964792281e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.589372162780305818e+19 4.026897438402926922e+07 -1.400362378399925000e+13 -1.378894154798537500e+13 3.850714383695720881e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
