# Rpp, Rff, Rpf_unl, Rfp_unl, Rff_bh_p, Rap, Rao, Rpa, Roa
3.018326316747613798e+19 4.935733013087797165e+07 -1.295518474882687500e+13 -1.270055660563943750e+13 4.559702982617172599e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.026149603318864282e+19 4.939852026168799400e+07 -1.294321897756868750e+13 -1.268842160392140625e+13 4.562794090464015305e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.033983141370108314e+19 4.943969744991230965e+07 -1.293113309692375000e+13 -1.267616668781121875e+13 4.565883030549805611e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.041826969376666419e+19 4.948086189811491966e+07 -1.291892768793925000e+13 -1.266379244453896875e+13 4.568969821283239126e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.049681125960214118e+19 4.952201379716491699e+07 -1.290660333387500000e+13 -1.265129946351818750e+13 4.572054479060610384e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.057545651494374605e+19 4.956315335524368286e+07 -1.289416067273612500e+13 -1.263868838864678125e+13 4.575137022820974141e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.065420586781848371e+19 4.960428076914834976e+07 -1.288160034292362500e+13 -1.262595986434903125e+13 4.578217469506718963e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.073305974503532134e+19 4.964539625275254250e+07 -1.286892303402687500e+13 -1.261311458628418750e+13 4.581295838565319777e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.081201857040849306e+19 4.968650000779366493e+07 -1.285612944320818750e+13 -1.260015325735662500e+13 4.584372147434587032e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.089108279240124006e+19 4.972759225336527824e+07 -1.284322031075500000e+13 -1.258707662375706250e+13 4.587446416030966491e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.097025285620721254e+19 4.976867319632959366e+07 -1.283019638508106250e+13 -1.257388543955184375e+13 4.590518662264943123e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.104952922808621466e+19 4.980974306025195122e+07 -1.281705845894718750e+13 -1.256058050304356250e+13 4.593588906478451937e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.112891237345748582e+19 4.985080205662798882e+07 -1.280380733246625000e+13 -1.254716261997315625e+13 4.596657167010361701e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.120840277562307379e+19 4.989185041307449341e+07 -1.279044384721568750e+13 -1.253363263731603125e+13 4.599723464599644393e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.128800091687590298e+19 4.993288834503865242e+07 -1.277696885373562500e+13 -1.251999141103121875e+13 4.602787817974701524e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.136770730051764224e+19 4.997391608411526680e+07 -1.276338324199393750e+13 -1.250623983628625000e+13 4.605850248231681436e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.144752242722511258e+19 5.001493384950375557e+07 -1.274968790829250000e+13 -1.249237881441828125e+13 4.608910774458454549e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.152744681921708032e+19 5.005594187628221512e+07 -1.273588378770637500e+13 -1.247840928551981250e+13 4.611969418069788814e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.160748099190049997e+19 5.009694038671135902e+07 -1.272197182508531250e+13 -1.246433219928875000e+13 4.615026198474728316e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.168762548381587866e+19 5.013792961875796318e+07 -1.270795299875556250e+13 -1.245014853886600000e+13 4.618081137371867150e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.176788082585776947e+19 5.017890979750609398e+07 -1.269382829633087500e+13 -1.243585929653190625e+13 4.621134254456029832e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.184824757347811328e+19 5.021988116353178024e+07 -1.267959873825006250e+13 -1.242146549725012500e+13 4.624185571681056917e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.192872627368270234e+19 5.026084394433355331e+07 -1.266526535282900000e+13 -1.240696817374365625e+13 4.627235108986061811e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200931749753821594e+19 5.030179838276410103e+07 -1.265082920233687500e+13 -1.239236839238515625e+13 4.630282888549876213e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.209002180769035059e+19 5.034274470836329460e+07 -1.263629135268331250e+13 -1.237766722342112500e+13 4.633328930523213744e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.217083978825950822e+19 5.038368316557550430e+07 -1.262165290262331250e+13 -1.236286576941981250e+13 4.636373257265885174e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.225177201454271693e+19 5.042461398542070389e+07 -1.260691495832231250e+13 -1.234796514058887500e+13 4.639415889111900330e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.233281908661288960e+19 5.046553741391038895e+07 -1.259207865158118750e+13 -1.233296647236693750e+13 4.642456848577099293e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.241398159095509811e+19 5.050645368305921555e+07 -1.257714512361506250e+13 -1.231787090968056250e+13 4.645496156140442193e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.249526014185989734e+19 5.054736303994274139e+07 -1.256211553905318750e+13 -1.230267962056943750e+13 4.648533834438126534e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.257665533731563110e+19 5.058826571731591225e+07 -1.254699107260206250e+13 -1.228739378332731250e+13 4.651569904067567736e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.265816780320433766e+19 5.062916196272611618e+07 -1.253177291759925000e+13 -1.227201459410865625e+13 4.654604387752639502e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.273979815138885632e+19 5.067005200954437256e+07 -1.251646227558731250e+13 -1.225654325813465625e+13 4.657637306167873740e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.282154701429329101e+19 5.071093610509395599e+07 -1.250106037299081250e+13 -1.224098100453646875e+13 4.660668682106763124e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.290341501801948774e+19 5.075181448304343224e+07 -1.248556843547337500e+13 -1.222532906182712500e+13 4.663698536287017167e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.298540280378805453e+19 5.079268739041018486e+07 -1.246998771636175000e+13 -1.220958868615193750e+13 4.666726891541039199e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.306751100485605786e+19 5.083355506021118164e+07 -1.245431946623956250e+13 -1.219376113086712500e+13 4.669753768595308065e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.314974027427125658e+19 5.087441773909020424e+07 -1.243856496006337500e+13 -1.217784767330971875e+13 4.672779190291633457e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.323209125301937766e+19 5.091527565920686722e+07 -1.242272547096200000e+13 -1.216184958910578125e+13 4.675803177340420336e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.331456460406312141e+19 5.095612906640982628e+07 -1.240680229491481250e+13 -1.214576817648781250e+13 4.678825752567136288e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.339716097410976973e+19 5.099697819144940376e+07 -1.239079672204587500e+13 -1.212960472770593750e+13 4.681846936628498882e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.347988103199850496e+19 5.103782327870273590e+07 -1.237471006773956250e+13 -1.211336056034796875e+13 4.684866752299280465e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.356272543330454733e+19 5.107866455758666992e+07 -1.235854363912118750e+13 -1.209703698351309375e+13 4.687885220168739557e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.364569485027940762e+19 5.111950227045226097e+07 -1.234229876635562500e+13 -1.208063532925881250e+13 4.690902362920102477e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.372878994521273139e+19 5.116033664497160912e+07 -1.232597677226056250e+13 -1.206415692197203125e+13 4.693918201053953171e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.381201139562106061e+19 5.120116792133116722e+07 -1.230957899686737500e+13 -1.204760310363225000e+13 4.696932757133776695e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.389535986671589786e+19 5.124199632476353645e+07 -1.229310677560125000e+13 -1.203097521108125000e+13 4.699946051536784321e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.397883604015185920e+19 5.128282209303402901e+07 -1.227656145902337500e+13 -1.201427459636181250e+13 4.702958106698356569e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.406244058720462438e+19 5.132364544898653030e+07 -1.225994439097268750e+13 -1.199750260454925000e+13 4.705968942843054235e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.414617419045601280e+19 5.136446662732529640e+07 -1.224325692836975000e+13 -1.198066059410387500e+13 4.708978582238787413e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.423003752297044378e+19 5.140528584790229797e+07 -1.222650042331431250e+13 -1.196374991801096875e+13 4.711987044948926568e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.431403126834711757e+19 5.144610334213137627e+07 -1.220967623738768750e+13 -1.194677193924678125e+13 4.714994353046136349e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.439815610469751194e+19 5.148691932692480087e+07 -1.219278572468781250e+13 -1.192972801254428125e+13 4.718000526412155479e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.448241271317554790e+19 5.152773402982568741e+07 -1.217583025220418750e+13 -1.191261950613971875e+13 4.721005586893242598e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.456680177168626483e+19 5.156854766411161423e+07 -1.215881117402618750e+13 -1.189544777464971875e+13 4.724009554164049029e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.465132396023132979e+19 5.160936045328736305e+07 -1.214172985668200000e+13 -1.187821418567453125e+13 4.727012449821617454e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.473597995682129510e+19 5.165017260680389404e+07 -1.212458765388162500e+13 -1.186092009330643750e+13 4.730014293316219002e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.482077044131338650e+19 5.169098434405374527e+07 -1.210738592894487500e+13 -1.184356686149871875e+13 4.733015105971966684e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.490569608893340058e+19 5.173179587013888359e+07 -1.209012603205525000e+13 -1.182615584097931250e+13 4.736014906991045922e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.499075757563104461e+19 5.177260739972662926e+07 -1.207280932062275000e+13 -1.180868838959956250e+13 4.739013717404431105e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.507595557312462848e+19 5.181341913336157799e+07 -1.205543714240018750e+13 -1.179116585537181250e+13 4.742011556148385257e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.516129075351755162e+19 5.185423128077435493e+07 -1.203801084506681250e+13 -1.177358958651984375e+13 4.745008443941172957e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.524676378516678246e+19 5.189504403766417503e+07 -1.202053176742706250e+13 -1.175596092170746875e+13 4.748004399425041676e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.533237533779230720e+19 5.193585760883951187e+07 -1.200300124784325000e+13 -1.173828119961812500e+13 4.750999442995414138e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.541812606973404774e+19 5.197667218438005447e+07 -1.198542061452137500e+13 -1.172055174855512500e+13 4.753993592983315885e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.550401664679110246e+19 5.201748796376228333e+07 -1.196779119528075000e+13 -1.170277389620703125e+13 4.756986869436348230e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.559004771919357542e+19 5.205830513139796257e+07 -1.195011430541925000e+13 -1.168494895796634375e+13 4.759979290354110301e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.567621994698414490e+19 5.209912388118743896e+07 -1.193239125889250000e+13 -1.166707824758968750e+13 4.762970875434000045e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.576253397191059046e+19 5.213994439156198502e+07 -1.191462335451450000e+13 -1.164916306383312500e+13 4.765961642308690399e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.584899044742804275e+19 5.218076685060310364e+07 -1.189681189085350000e+13 -1.163120470480118750e+13 4.768951610316450894e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.593559000567945626e+19 5.222159143056392670e+07 -1.187895815153650000e+13 -1.161320445403884375e+13 4.771940796713110805e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.602233329026452685e+19 5.226241831310319901e+07 -1.186106341518987500e+13 -1.159516358964837500e+13 4.774929220448181033e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.610922092312684134e+19 5.230324766409516335e+07 -1.184312894784900000e+13 -1.157708337747812500e+13 4.777916898388063163e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.619625353760250266e+19 5.234407965863347054e+07 -1.182515600796150000e+13 -1.155896507535571875e+13 4.780903849083700776e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.628343174504893645e+19 5.238491445595884323e+07 -1.180714583731225000e+13 -1.154080992467181250e+13 4.783890088990122080e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.637075616490074931e+19 5.242575222415924072e+07 -1.178909967809250000e+13 -1.152261916711156250e+13 4.786875636250995100e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.645822739889704141e+19 5.246659311576175690e+07 -1.177101874500687500e+13 -1.150439401677225000e+13 4.789860506886520237e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.654584605375515853e+19 5.250743729173326492e+07 -1.175290425685275000e+13 -1.148613569168431250e+13 4.792844718617709726e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.663361271954263245e+19 5.254828489755892754e+07 -1.173475740413312500e+13 -1.146784538187818750e+13 4.795828287019577622e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.672152798670382694e+19 5.258913608663105965e+07 -1.171657937989625000e+13 -1.144952427954656250e+13 4.798811229370645434e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.680959243240695398e+19 5.262999099719047546e+07 -1.169837134673000000e+13 -1.143117354661375000e+13 4.801793560796644539e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.689780663090164531e+19 5.267084977491927147e+07 -1.168013447287362500e+13 -1.141279435061206250e+13 4.804775298121552169e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.698617114539052237e+19 5.271171255051779747e+07 -1.166186989144750000e+13 -1.139438782358950000e+13 4.807756456006955355e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.707468653350420480e+19 5.275257946186089516e+07 -1.164357874230350000e+13 -1.137595510481393750e+13 4.810737050812149048e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.716335334119060275e+19 5.279345063163518906e+07 -1.162526212984550000e+13 -1.135749729772240625e+13 4.813717096722139418e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.725217211374069350e+19 5.283432619019603729e+07 -1.160692116144900000e+13 -1.133901550882612500e+13 4.816696609624952078e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.734114337725284352e+19 5.287520625194573402e+07 -1.158855691105137500e+13 -1.132051081102568750e+13 4.819675603226047009e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.743026765865785754e+19 5.291609093897104263e+07 -1.157017045519312500e+13 -1.130198427998593750e+13 4.822654092921084911e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.751954546477891584e+19 5.295698035729146004e+07 -1.155176283413375000e+13 -1.128343695508506250e+13 4.825632091921211779e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.760897730683273216e+19 5.299787462094831467e+07 -1.153333509150475000e+13 -1.126486987869637500e+13 4.828609615134158731e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.769856367141676646e+19 5.303877382741069794e+07 -1.151488823559687500e+13 -1.124628405830318750e+13 4.831586675268095732e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.778830504945398579e+19 5.307967808204197884e+07 -1.149642327512800000e+13 -1.122768050147300000e+13 4.834563286716026813e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.787820190694100173e+19 5.312058747373676300e+07 -1.147794118408925000e+13 -1.120906018127812500e+13 4.837539461695790291e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.796825471432969421e+19 5.316150209911036491e+07 -1.145944293331762500e+13 -1.119042406732618750e+13 4.840515214076099545e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.805846391906500608e+19 5.320242203850150108e+07 -1.144092946249587500e+13 -1.117177309844268750e+13 4.843490555572659522e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.814882997036554650e+19 5.324334737966060638e+07 -1.142240170505850000e+13 -1.115310820678256250e+13 4.846465499527274072e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.823935329172992819e+19 5.328427819384312630e+07 -1.140386056600400000e+13 -1.113443029635050000e+13 4.849440057145856321e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.833003431077557043e+19 5.332521455978512764e+07 -1.138530693930362500e+13 -1.111574025998015625e+13 4.852414241236880422e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.842087343028672922e+19 5.336615653992986679e+07 -1.136674169343037500e+13 -1.109703896500715625e+13 4.855388062499729544e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.851187105190366413e+19 5.340710420354318619e+07 -1.134816568342800000e+13 -1.107832726539731250e+13 4.858361533195163310e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.860302755611253146e+19 5.344805760401678085e+07 -1.132957974001462500e+13 -1.105960599078359375e+13 4.861334663504529744e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.869434332218864435e+19 5.348901680140757561e+07 -1.131098467883787500e+13 -1.104087595564606250e+13 4.864307465146832913e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.878581870417189274e+19 5.352998183965659142e+07 -1.129238129078912500e+13 -1.102213794979546875e+13 4.867279947775589675e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.887745405713501389e+19 5.357095276944708824e+07 -1.127377035106037500e+13 -1.100339274729100000e+13 4.870252122571077198e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.896924971474773606e+19 5.361192962573504448e+07 -1.125515261033562500e+13 -1.098464109777106250e+13 4.873223998656183481e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.906120600405304934e+19 5.365291244941186905e+07 -1.123652880412025000e+13 -1.096588373544159375e+13 4.876195586658097059e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.915332322946279014e+19 5.369390126572155952e+07 -1.121789964290150000e+13 -1.094712136999806250e+13 4.879166895177328587e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.924560169658181222e+19 5.373489610629677773e+07 -1.119926582009462500e+13 -1.092835469356762500e+13 4.882137934289023280e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.933804168430433075e+19 5.377589698690414429e+07 -1.118062800582450000e+13 -1.090958437529487500e+13 4.885108712053623796e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.943064347069199155e+19 5.381690392945122719e+07 -1.116198685112350000e+13 -1.089081106509431250e+13 4.888079238007334620e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.952340730528766362e+19 5.385791693985795975e+07 -1.114334298779287500e+13 -1.087203539372112500e+13 4.891049519674630463e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.961633344100971315e+19 5.389893603049468994e+07 -1.112469702303075000e+13 -1.085325796729928125e+13 4.894019566045131534e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.970942210126708736e+19 5.393996119775009155e+07 -1.110604954780325000e+13 -1.083447937580156250e+13 4.896989384111414105e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.980267351257186304e+19 5.398099244435977936e+07 -1.108740112782475000e+13 -1.081570018386287500e+13 4.899958982325211167e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.989608786786149990e+19 5.402202975674152374e+07 -1.106875230984837500e+13 -1.079692093735296875e+13 4.902928367135786265e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.998966536568622285e+19 5.406307312790608406e+07 -1.105010362031525000e+13 -1.077814216161731250e+13 4.905897546463344991e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.008340617178093978e+19 5.410412253465151787e+07 -1.103145556286625000e+13 -1.075936435947765625e+13 4.908866526223473251e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.017731045611130061e+19 5.414517796023750305e+07 -1.101280862351425000e+13 -1.074058801589331250e+13 4.911835313808253407e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.027137835867517747e+19 5.418623937193679810e+07 -1.099416326228800000e+13 -1.072181359000928125e+13 4.914803914595880359e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.036561001741025280e+19 5.422730674300599098e+07 -1.097551992394725000e+13 -1.070304152569431250e+13 4.917772335456818342e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.046000554368840499e+19 5.426838003104281425e+07 -1.095687902614575000e+13 -1.068427223972400000e+13 4.920740581240292639e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.055456504750289715e+19 5.430945919964647293e+07 -1.093824097317350000e+13 -1.066550613543587500e+13 4.923708658292174339e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.064928860797639066e+19 5.435054419647908211e+07 -1.091960614112150000e+13 -1.064674358816868750e+13 4.926676570942907035e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.074417630821181030e+19 5.439163497562265396e+07 -1.090097489348112500e+13 -1.062798496063775000e+13 4.929644325019085407e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.083922819914425958e+19 5.443273147520875931e+07 -1.088234756167437500e+13 -1.060923058343087500e+13 4.932611924339982867e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.093444433196063130e+19 5.447383363946628571e+07 -1.086372447103012500e+13 -1.059048078108062500e+13 4.935579374220122397e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
